number,value,datetime_start,datetime_complete,duration,params_dropout_p,params_hidden_weights0,params_hidden_weights1,params_initializers,params_kernel1,params_kernel2,params_learning_rate,params_momentum,params_n_fc_layers,params_optimizer,params_weight_decays,state
634,0.7994062006473541,2024-04-22 12:09:41.506211,2024-04-22 12:09:57.020934,0 days 00:00:15.514723,0.14730062776165487,634.0,,True,4,3,0.00012978673414555355,,2,Adam,0.001056552285231873,COMPLETE
635,0.9120664298534393,2024-04-22 12:09:57.021284,2024-04-22 12:10:12.567347,0 days 00:00:15.546063,0.1360007128303094,666.0,,True,4,3,0.00013820680763274772,,2,Adam,1.2467490156621194e-05,COMPLETE
636,0.9881480634212494,2024-04-22 12:10:12.567687,2024-04-22 12:10:28.096866,0 days 00:00:15.529179,0.15869529832996612,614.0,,True,4,3,0.0001263972977593268,,2,Adam,0.002718139007475758,COMPLETE
637,0.9845521748065948,2024-04-22 12:10:28.097252,2024-04-22 12:10:43.669096,0 days 00:00:15.571844,0.1480262295392578,622.0,,True,4,3,0.00013469538403504546,,2,Adam,0.0012417065837215192,COMPLETE
638,0.9382405579090118,2024-04-22 12:10:43.669449,2024-04-22 12:10:59.235026,0 days 00:00:15.565577,0.11607915843783087,684.0,,True,4,3,0.00012281668400327238,,2,Adam,0.0009262213525232109,COMPLETE
639,1.0105879604816437,2024-04-22 12:10:59.235384,2024-04-22 12:11:14.777492,0 days 00:00:15.542108,0.12679313292865582,649.0,,True,4,3,0.00015433875842411804,,2,Adam,0.001542885970622607,COMPLETE
640,0.8728401958942413,2024-04-22 12:11:14.777863,2024-04-22 12:11:30.276359,0 days 00:00:15.498496,0.16768802553127046,607.0,,True,4,3,0.00015357082480275865,,2,Adam,0.0012881698273173867,COMPLETE
641,0.8442358076572418,2024-04-22 12:11:30.276739,2024-04-22 12:11:45.804988,0 days 00:00:15.528249,0.1384376107971772,598.0,,True,4,3,0.00010759364103281057,,2,Adam,0.0010626819811914304,COMPLETE
642,1.0029657185077667,2024-04-22 12:11:45.805321,2024-04-22 12:12:01.345910,0 days 00:00:15.540589,0.15767423402881975,625.0,,False,4,3,0.00014589616850423673,,2,Adam,0.0022196124023357196,COMPLETE
643,0.8572902381420135,2024-04-22 12:12:01.346277,2024-04-22 12:12:17.141927,0 days 00:00:15.795650,0.14944585733831964,642.0,,True,5,3,0.00017167792303233968,,2,Adam,0.0018197484874265817,COMPLETE
644,1.0109509825706482,2024-04-22 12:12:17.142274,2024-04-22 12:12:32.658495,0 days 00:00:15.516221,0.15798640706763264,608.0,,True,4,3,0.00015551969639974596,,2,Adam,0.0009638630332699033,COMPLETE
645,0.7262796461582184,2024-04-22 12:12:32.658868,2024-04-22 12:12:48.211109,0 days 00:00:15.552241,0.13864031856533357,583.0,,True,4,3,0.00018590702069580064,,2,Adam,0.001191708513156281,COMPLETE
646,0.8633052706718445,2024-04-22 12:12:48.211476,2024-04-22 12:13:03.694001,0 days 00:00:15.482525,0.12278973381387438,591.0,,True,4,3,0.0001703977737350478,,2,Adam,0.0013381412559778957,COMPLETE
647,1.1319787502288818,2024-04-22 12:13:03.694375,2024-04-22 12:13:19.240822,0 days 00:00:15.546447,0.13244329130646346,627.0,,True,4,3,0.00013213249327248997,,2,Adam,0.001165409686564723,COMPLETE
648,0.9204975664615631,2024-04-22 12:13:19.241169,2024-04-22 12:13:34.771287,0 days 00:00:15.530118,0.1417044219826017,582.0,,True,4,3,0.00017767480928070168,,2,Adam,0.0014710907897260061,COMPLETE
649,1.6717259883880615,2024-04-22 12:13:34.771638,2024-04-22 12:13:50.218419,0 days 00:00:15.446781,0.1325208883584151,601.0,,True,4,3,0.0001534683627507192,0.8453548964881858,2,SGD,0.0011284811961455687,COMPLETE
650,0.9310886859893799,2024-04-22 12:13:50.218774,2024-04-22 12:14:05.670096,0 days 00:00:15.451322,0.1210948214628077,577.0,,True,4,3,0.00018735281342597908,,2,Adam,0.0012706649047499257,COMPLETE
651,0.9307775497436523,2024-04-22 12:14:05.670455,2024-04-22 12:14:21.257400,0 days 00:00:15.586945,0.1405007753239399,601.0,,True,4,3,0.00015371270243167586,,2,Adam,0.0016249226238982592,COMPLETE
652,0.9169262051582336,2024-04-22 12:14:21.257752,2024-04-22 12:14:36.851776,0 days 00:00:15.594024,0.149683550568056,622.0,,True,4,5,0.00018641713822055002,,2,Adam,0.0010762312093744832,COMPLETE
653,1.0409181714057922,2024-04-22 12:14:36.852153,2024-04-22 12:14:52.421220,0 days 00:00:15.569067,0.12951280951343552,654.0,,True,4,3,0.00013294116861720868,,2,Adam,0.0014061592971252028,COMPLETE
654,0.9592447280883789,2024-04-22 12:14:52.421569,2024-04-22 12:15:07.955129,0 days 00:00:15.533560,0.1433798562859095,582.0,,True,4,3,0.00017586661224608204,,2,Adam,0.0024360754353719024,COMPLETE
655,0.8634907603263855,2024-04-22 12:15:07.955477,2024-04-22 12:15:23.453346,0 days 00:00:15.497869,0.16083402923184462,608.0,,True,4,3,0.00014723052221168564,,2,Adam,0.001968640461245867,COMPLETE
656,1.059857726097107,2024-04-22 12:15:23.453695,2024-04-22 12:15:39.006579,0 days 00:00:15.552884,0.14346167476562913,571.0,,True,4,3,0.00019389371629028595,,2,Adam,0.0009415354848784132,COMPLETE
657,0.9061184227466583,2024-04-22 12:15:39.006961,2024-04-22 12:15:54.504183,0 days 00:00:15.497222,0.11118478866055598,583.0,,True,4,3,0.00010983858818229226,,2,Adam,0.0012907806812917349,COMPLETE
658,0.8265164196491241,2024-04-22 12:15:54.504575,2024-04-22 12:16:10.049166,0 days 00:00:15.544591,0.1538526193062595,566.0,,True,4,3,0.00016757888615747977,,2,Adam,0.0016836023927102523,COMPLETE
659,0.680811882019043,2024-04-22 12:16:10.049527,2024-04-22 12:16:25.679482,0 days 00:00:15.629955,0.16335643773203296,591.0,,True,4,3,0.00019852476653095674,,2,Adam,0.0002982822181695959,COMPLETE
660,0.8986184000968933,2024-04-22 12:16:25.679839,2024-04-22 12:16:41.198403,0 days 00:00:15.518564,0.16690153440791838,616.0,,True,4,3,0.00019918052683005107,,2,Adam,0.0003089759961200458,COMPLETE
661,0.7666051685810089,2024-04-22 12:16:41.198763,2024-04-22 12:16:56.755129,0 days 00:00:15.556366,0.1712782278513452,593.0,,True,4,3,0.0001700876744324545,,2,Adam,0.0011763401168258302,COMPLETE
662,0.9659633338451385,2024-04-22 12:16:56.755486,2024-04-22 12:17:12.313787,0 days 00:00:15.558301,0.15365406851883026,641.0,,False,4,3,0.00014222724812308686,,2,Adam,0.00031324901943431823,COMPLETE
663,0.8279017806053162,2024-04-22 12:17:12.314162,2024-04-22 12:17:27.819122,0 days 00:00:15.504960,0.1635913810496889,598.0,,True,4,3,0.00019300565479923483,,2,Adam,0.00031969450129061154,COMPLETE
664,0.7969398498535156,2024-04-22 12:17:27.819483,2024-04-22 12:17:43.329696,0 days 00:00:15.510213,0.1691384309400697,580.0,,True,4,3,0.00016811964922374803,,2,Adam,0.0002813837019633277,COMPLETE
665,0.9384604394435883,2024-04-22 12:17:43.330047,2024-04-22 12:17:58.897134,0 days 00:00:15.567087,0.17962628604323114,618.0,,True,4,3,0.00012238813701095718,,2,Adam,0.00027150268809751524,COMPLETE
666,1.5569871664047241,2024-04-22 12:17:58.897493,2024-04-22 12:18:14.421246,0 days 00:00:15.523753,0.15528993699141214,565.0,,True,4,3,0.004953408894776575,,2,Adam,0.0010615729734350272,COMPLETE
667,1.1046406030654907,2024-04-22 12:18:14.421604,2024-04-22 12:18:29.919711,0 days 00:00:15.498107,0.1787466366745441,583.0,,True,4,3,0.0002046337628437126,,2,Adam,0.00024605590357400025,COMPLETE
668,1.780998706817627,2024-04-22 12:18:29.920074,2024-04-22 12:18:45.365513,0 days 00:00:15.445439,0.16280336485823524,602.0,,True,4,3,0.0001470717622104552,0.8662694428840811,2,SGD,0.0015126233624021901,COMPLETE
669,0.9929822981357574,2024-04-22 12:18:45.365874,2024-04-22 12:19:00.629992,0 days 00:00:15.264118,0.13235434674952343,,,True,4,3,0.00018482105957864597,,1,Adam,0.0002020845470191076,COMPLETE
670,0.7618111968040466,2024-04-22 12:19:00.630344,2024-04-22 12:19:16.119848,0 days 00:00:15.489504,0.12149806096375129,633.0,,True,4,3,0.00020788985847105328,,2,Adam,0.0002430788297545608,COMPLETE
671,0.8249591886997223,2024-04-22 12:19:16.120185,2024-04-22 12:19:31.653927,0 days 00:00:15.533742,0.17223130066480175,566.0,,True,4,3,0.00015288906114137613,,2,Adam,0.0009673616691472509,COMPLETE
672,0.7690426111221313,2024-04-22 12:19:31.654300,2024-04-22 12:19:47.228715,0 days 00:00:15.574415,0.1846599775760603,560.0,,True,4,3,0.00022300642122049773,,2,Adam,0.0011858181862327384,COMPLETE
673,0.8377842009067535,2024-04-22 12:19:47.229042,2024-04-22 12:20:02.734085,0 days 00:00:15.505043,0.14054597291594817,589.0,,True,4,3,0.00018172950384096656,,2,Adam,0.0019719609751954357,COMPLETE
674,0.915278434753418,2024-04-22 12:20:02.734433,2024-04-22 12:20:18.282027,0 days 00:00:15.547594,0.1616496673241032,617.0,,True,4,3,0.00016481337594838203,,2,Adam,0.001416338908909509,COMPLETE
675,0.8168111443519592,2024-04-22 12:20:18.282381,2024-04-22 12:20:33.808578,0 days 00:00:15.526197,0.1506337093078166,558.0,,True,4,3,0.00021774028777743224,,2,Adam,0.007460410724409511,COMPLETE
676,1.036866843700409,2024-04-22 12:20:33.808945,2024-04-22 12:20:49.325994,0 days 00:00:15.517049,0.1860508604448338,576.0,,True,4,3,0.00019162223057433682,,2,Adam,0.001682849447066424,COMPLETE
677,0.906222015619278,2024-04-22 12:20:49.326353,2024-04-22 12:21:04.846807,0 days 00:00:15.520454,0.23154930156078907,600.0,,True,4,3,0.00013971431123764293,,2,Adam,0.00037000860158833016,COMPLETE
678,0.9278658926486969,2024-04-22 12:21:04.847183,2024-04-22 12:21:20.411544,0 days 00:00:15.564361,0.17185254123859692,551.0,,True,4,3,0.00021714859264536257,,2,Adam,0.0008920910815685312,COMPLETE
679,0.8034330904483795,2024-04-22 12:21:20.411922,2024-04-22 12:21:35.932049,0 days 00:00:15.520127,0.29435694828525305,577.0,,True,4,3,0.00012245455418299415,,2,Adam,0.0011423797188304659,COMPLETE
680,1.0507270693778992,2024-04-22 12:21:35.932398,2024-04-22 12:21:51.463830,0 days 00:00:15.531432,0.15905898419018166,591.0,,True,4,3,3.313701790739685e-05,,2,Adam,0.001326517205168441,COMPLETE
681,1.1667686104774475,2024-04-22 12:21:51.464175,2024-04-22 12:22:06.930291,0 days 00:00:15.466116,0.22223656511214782,562.0,,False,4,3,0.0001754876685168024,,2,Adam,0.0002953932892210438,COMPLETE
682,0.99848473072052,2024-04-22 12:22:06.930670,2024-04-22 12:22:22.492269,0 days 00:00:15.561599,0.13658433162384626,631.0,,True,4,3,0.00019891678002406882,,2,Adam,0.0026653822735178087,COMPLETE
683,0.9458313584327698,2024-04-22 12:22:22.492624,2024-04-22 12:22:38.030290,0 days 00:00:15.537666,0.18977916626277017,549.0,,True,4,3,0.00015750900236856185,,2,Adam,0.0008550129374746331,COMPLETE
684,0.6432458460330963,2024-04-22 12:22:38.030667,2024-04-22 12:22:53.584427,0 days 00:00:15.553760,0.2380991472257781,600.0,,True,4,3,0.00023160489386444964,,2,Adam,0.001030558963283153,COMPLETE
685,0.7790844440460205,2024-04-22 12:22:53.584814,2024-04-22 12:23:08.882577,0 days 00:00:15.297763,0.23845296980478595,613.0,,True,3,3,0.0002297568298000132,,2,Adam,0.0010053062862379627,COMPLETE
686,0.8482663929462433,2024-04-22 12:23:08.882947,2024-04-22 12:23:24.363401,0 days 00:00:15.480454,0.2368438167652881,570.0,,True,4,3,0.00024243678487336886,,2,Adam,0.0007889606067015027,COMPLETE
687,1.6306588053703308,2024-04-22 12:23:24.363751,2024-04-22 12:23:39.883291,0 days 00:00:15.519540,0.24176793522778842,547.0,,True,4,3,0.0002269205008158331,0.8283897264034217,2,SGD,0.0002315352463659075,COMPLETE
688,0.9379726350307465,2024-04-22 12:23:39.883642,2024-04-22 12:23:55.404764,0 days 00:00:15.521122,0.4978777960824868,643.0,,True,4,3,0.0002557878329433219,,2,Adam,0.003595371053395821,COMPLETE
689,0.9062808454036713,2024-04-22 12:23:55.405135,2024-04-22 12:24:10.947883,0 days 00:00:15.542748,0.23816078589008316,607.0,,True,4,3,0.00019602036630521856,,2,Adam,0.0009806181323683638,COMPLETE
690,0.9314176142215729,2024-04-22 12:24:10.948238,2024-04-22 12:24:26.514692,0 days 00:00:15.566454,0.22544553790492297,665.0,,True,4,3,0.00021619554058329707,,2,Adam,0.000904565396349347,COMPLETE
691,1.0218561887741089,2024-04-22 12:24:26.515049,2024-04-22 12:24:41.830507,0 days 00:00:15.315458,0.2306914281506068,,,True,4,3,0.0002498675339910984,,1,Adam,0.0010240425070481046,COMPLETE
692,0.8597602248191833,2024-04-22 12:24:41.830836,2024-04-22 12:24:57.332839,0 days 00:00:15.502003,0.2192217155683809,579.0,,True,4,3,0.00018357795944518298,,2,Adam,0.0008291804452292962,COMPLETE
693,0.9958648383617401,2024-04-22 12:24:57.333221,2024-04-22 12:25:12.833610,0 days 00:00:15.500389,0.19850870742368165,546.0,,True,4,3,0.00020809240419053935,,2,Adam,0.0011373910393088454,COMPLETE
694,0.9693319201469421,2024-04-22 12:25:12.833972,2024-04-22 12:25:28.379533,0 days 00:00:15.545561,0.22879826305402085,565.0,,True,4,3,0.0002695691894431097,,2,Adam,0.0020757086608692928,COMPLETE
695,0.7239783108234406,2024-04-22 12:25:28.379910,2024-04-22 12:25:43.904379,0 days 00:00:15.524469,0.25005503599756873,539.0,,True,4,3,0.00023342747148189313,,2,Adam,0.0007936144961829529,COMPLETE
696,1.0784735679626465,2024-04-22 12:25:43.904732,2024-04-22 12:25:59.387317,0 days 00:00:15.482585,0.1798627042924749,534.0,,True,4,3,0.00023669228701854572,,2,Adam,0.0008307035735121076,COMPLETE
697,0.7904794812202454,2024-04-22 12:25:59.387694,2024-04-22 12:26:14.880192,0 days 00:00:15.492498,0.2127712114383853,553.0,,True,4,3,0.00028231690279709426,,2,Adam,0.0009737396699996338,COMPLETE
698,0.7947150766849518,2024-04-22 12:26:14.880551,2024-04-22 12:26:30.394883,0 days 00:00:15.514332,0.2519933357802001,580.0,,True,4,3,0.00024768753078639353,,2,Adam,0.000769176811838434,COMPLETE
699,0.8822096288204193,2024-04-22 12:26:30.395236,2024-04-22 12:26:46.027014,0 days 00:00:15.631778,0.20133416708491672,590.0,,True,4,5,0.00022945250396175576,,2,Adam,0.001073973996778744,COMPLETE
700,0.9092096388339996,2024-04-22 12:26:46.027362,2024-04-22 12:27:01.567318,0 days 00:00:15.539956,0.1920828013320363,565.0,,False,4,3,0.0002823662706287681,,2,Adam,0.0009478343297564129,COMPLETE
701,0.7885925769805908,2024-04-22 12:27:01.567693,2024-04-22 12:27:17.065403,0 days 00:00:15.497710,0.17095365181554753,542.0,,True,4,3,0.00020202007495333777,,2,Adam,0.002434549964548931,COMPLETE
702,0.9020832777023315,2024-04-22 12:27:17.065767,2024-04-22 12:27:32.661880,0 days 00:00:15.596113,0.22235676215618227,626.0,,True,4,3,0.00017759615075810538,,2,Adam,0.0014963995619527953,COMPLETE
703,0.798841655254364,2024-04-22 12:27:32.662270,2024-04-22 12:27:48.191360,0 days 00:00:15.529090,0.10275795000674451,607.0,,True,4,3,0.00022616815585428616,,2,Adam,0.0011559884178600052,COMPLETE
704,0.9064287841320038,2024-04-22 12:27:48.191729,2024-04-22 12:28:03.727338,0 days 00:00:15.535609,0.18881973451993314,564.0,,True,4,3,0.0003049594280437412,,2,Adam,0.001774536495251444,COMPLETE
705,0.8785664141178131,2024-04-22 12:28:03.727728,2024-04-22 12:28:19.239315,0 days 00:00:15.511587,0.1783475050419551,533.0,,True,4,3,0.00019498537025987238,,2,Adam,0.0008527186948599164,COMPLETE
706,1.5319817066192627,2024-04-22 12:28:19.239673,2024-04-22 12:28:35.425192,0 days 00:00:16.185519,0.2441732249152357,586.0,,True,4,3,0.0002583097747870129,0.8023832832778482,2,SGD,0.0012507339587691502,COMPLETE
707,1.021586000919342,2024-04-22 12:28:35.425562,2024-04-22 12:28:51.667633,0 days 00:00:16.242071,0.23410514849916333,552.0,,True,4,3,0.0003505142941590075,,2,Adam,0.0010629299823146135,COMPLETE
708,0.8686190545558929,2024-04-22 12:28:51.668003,2024-04-22 12:29:07.842206,0 days 00:00:16.174203,0.12473717047794286,527.0,,True,4,3,0.00016646080086866783,,2,Adam,0.0031274151005686933,COMPLETE
709,0.8161701560020447,2024-04-22 12:29:07.842573,2024-04-22 12:29:24.095533,0 days 00:00:16.252960,0.4791126240862214,571.0,,True,4,3,0.00022070185148111978,,2,Adam,0.0003626493637215901,COMPLETE
710,0.8283584415912628,2024-04-22 12:29:24.095866,2024-04-22 12:29:40.296820,0 days 00:00:16.200954,0.21380050609491635,604.0,,True,4,3,0.00018722469042274892,,2,Adam,0.0014046514356947754,COMPLETE
711,0.888359934091568,2024-04-22 12:29:40.297181,2024-04-22 12:29:56.527791,0 days 00:00:16.230610,0.20318969876996773,539.0,,True,4,3,0.00024673200686643846,,2,Adam,0.0007655447482954658,COMPLETE
712,0.8972840011119843,2024-04-22 12:29:56.528174,2024-04-22 12:30:12.725945,0 days 00:00:16.197771,0.18172295610321842,587.0,,True,4,3,0.00021144883514710895,,2,Adam,0.0002713855684503888,COMPLETE
713,0.8904674053192139,2024-04-22 12:30:12.726325,2024-04-22 12:30:28.893091,0 days 00:00:16.166766,0.2886400148828705,207.0,,True,4,3,0.00016466605902038415,,2,Adam,0.001633422781827802,COMPLETE
714,1.0876174569129944,2024-04-22 12:30:28.893460,2024-04-22 12:30:45.108507,0 days 00:00:16.215047,0.2518348862174021,562.0,,True,4,3,0.00027321822984241717,,2,Adam,0.0009065875766829373,COMPLETE
715,0.8129526078701019,2024-04-22 12:30:45.108867,2024-04-22 12:31:01.439939,0 days 00:00:16.331072,0.11422995289723674,650.0,,True,4,3,0.00018487410181069835,,2,Adam,0.0012196124122892827,COMPLETE
716,2.301983594894409,2024-04-22 12:31:01.440291,2024-04-22 12:31:17.707620,0 days 00:00:16.267329,0.14407935954349477,623.0,,True,4,3,0.005991109298639915,,2,Adam,0.0010332129667142641,COMPLETE
717,1.0701244473457336,2024-04-22 12:31:17.707983,2024-04-22 12:31:33.923822,0 days 00:00:16.215839,0.166020453628793,547.0,,True,4,3,0.00021641812776686768,,2,Adam,0.002105695455353973,COMPLETE
718,0.8733175992965698,2024-04-22 12:31:33.924199,2024-04-22 12:31:50.048859,0 days 00:00:16.124660,0.19462551167491426,526.0,,True,4,3,0.000321568360195599,,2,Adam,0.0018451915417777777,COMPLETE
719,1.0455869436264038,2024-04-22 12:31:50.049231,2024-04-22 12:32:06.301122,0 days 00:00:16.251891,0.13331165513177623,600.0,,False,4,3,0.00016388431287205703,,2,Adam,0.0014067720109984655,COMPLETE
720,1.1753732562065125,2024-04-22 12:32:06.301493,2024-04-22 12:32:22.586899,0 days 00:00:16.285406,0.17697179263698185,578.0,,True,4,3,0.00024884892581317463,,2,Adam,0.0007584573062903966,COMPLETE
721,0.9779023230075836,2024-04-22 12:32:22.587295,2024-04-22 12:32:38.783527,0 days 00:00:16.196232,0.3071783781444165,554.0,,True,4,3,0.00019946850411663516,,2,Adam,0.0009445542856270257,COMPLETE
722,0.9245144724845886,2024-04-22 12:32:38.783890,2024-04-22 12:32:54.971889,0 days 00:00:16.187999,0.22141595539035439,517.0,,True,4,3,0.00028371639197791176,,2,Adam,0.0011635572133440778,COMPLETE
723,1.022838294506073,2024-04-22 12:32:54.972273,2024-04-22 12:33:11.190546,0 days 00:00:16.218273,0.20886514801219583,570.0,,True,4,3,0.0002304343804732761,,2,Adam,0.0016602744130630527,COMPLETE
724,0.7431748807430267,2024-04-22 12:33:11.190922,2024-04-22 12:33:27.458502,0 days 00:00:16.267580,0.14771599343891764,612.0,,True,4,3,0.00017908691196396502,,2,Adam,0.0008520644994416354,COMPLETE
725,1.51578688621521,2024-04-22 12:33:27.458889,2024-04-22 12:33:43.561768,0 days 00:00:16.102879,0.18420583978810376,542.0,,True,4,3,0.00015491810288093178,0.9066647381387498,2,SGD,0.0003417025913293327,COMPLETE
726,0.7681978940963745,2024-04-22 12:33:43.562145,2024-04-22 12:33:59.855971,0 days 00:00:16.293826,0.23965928977307285,588.0,,True,4,3,0.00021446834552920916,,2,Adam,0.0012888468178175803,COMPLETE
727,0.8070569634437561,2024-04-22 12:33:59.856335,2024-04-22 12:34:16.124032,0 days 00:00:16.267697,0.16495479073381006,557.0,,True,4,3,0.000258528871076247,,2,Adam,0.0014968855253748438,COMPLETE
728,0.9641182124614716,2024-04-22 12:34:16.124419,2024-04-22 12:34:32.378732,0 days 00:00:16.254313,0.1986537909982411,525.0,,True,4,3,0.0001908907958581569,,2,Adam,0.0023209004630762617,COMPLETE
729,0.8873091042041779,2024-04-22 12:34:32.379118,2024-04-22 12:34:48.585134,0 days 00:00:16.206016,0.1732690001216265,576.0,,True,4,3,0.0003034874898609807,,2,Adam,0.0011173156509352248,COMPLETE
730,0.9302946925163269,2024-04-22 12:34:48.585507,2024-04-22 12:35:04.854482,0 days 00:00:16.268975,0.15789723105024572,594.0,,True,4,3,0.00023296086084813536,,2,Adam,0.0009662435364188583,COMPLETE
731,0.7545104324817657,2024-04-22 12:35:04.854827,2024-04-22 12:35:21.160820,0 days 00:00:16.305993,0.2542888504391809,555.0,,True,4,3,0.00013440793461783607,,2,Adam,0.0007968264024417938,COMPLETE
732,1.0660892724990845,2024-04-22 12:35:21.161186,2024-04-22 12:35:37.634173,0 days 00:00:16.472987,0.12491058778247181,628.0,,True,5,3,0.0001662994332944049,,2,Adam,0.0018316643180677934,COMPLETE
733,0.9001739025115967,2024-04-22 12:35:37.634514,2024-04-22 12:35:53.800172,0 days 00:00:16.165658,0.283442132391003,527.0,,True,4,3,0.00020384841118763862,,2,Adam,0.0010623400442208056,COMPLETE
734,0.773972362279892,2024-04-22 12:35:53.800536,2024-04-22 12:36:10.075226,0 days 00:00:16.274690,0.19047101869429423,572.0,,True,4,3,0.00037350139460534833,,2,Adam,0.002725152777999208,COMPLETE
735,0.8753685653209686,2024-04-22 12:36:10.075610,2024-04-22 12:36:26.100183,0 days 00:00:16.024573,0.22638490492019456,,,True,4,3,0.0002670118072715126,,1,Adam,0.001331217002752982,COMPLETE
